"ZIP","FIPS","CountyName","St","Name","Lat","Long","Enc_ZIP","Pops","Area","PopDensity"
62373,17067,"Hancock","IL","62373 Sutter",40.243622,-91.350704,"",0,0,0
62374,17067,"Hancock","IL","62374 Tennessee",40.408666,-90.917696,"",0,0,0
62375,17009,"Brown","IL","62375 Timewell",40.008266,-90.873868,"",0,0,0
62376,17001,"Adams","IL","62376 Ursa",40.074933,-91.395569,"",0,0,0
62378,17009,"Brown","IL","62378 Versailles",39.884661,-90.656159,"",0,0,0
62379,17067,"Hancock","IL","62379 Warsaw",40.316883,-91.371280,"",0,0,0
62380,17067,"Hancock","IL","62380 West Point",40.233250,-91.197759,"",0,0,0
62401,17049,"Effingham","IL","62401 Effingham",39.112995,-88.558505,"",0,0,0
62410,17185,"Wabash","IL","62410 Allendale",38.529756,-87.742418,"",0,0,0
62411,17049,"Effingham","IL","62411 Altamont",39.060345,-88.748947,"",0,0,0
62413,17033,"Crawford","IL","62413 Annapolis",39.139700,-87.816876,"",0,0,0
62414,17049,"Effingham","IL","62414 Beecher City",39.188408,-88.783491,"",0,0,0
62417,17101,"Lawrence","IL","62417 Bridgeport",38.709418,-87.760298,"",0,0,0
62418,17051,"Fayette","IL","62418 Brownstown",38.995566,-88.951245,"",0,0,0
62419,17159,"Richland","IL","62419 Calhoun",38.621930,-87.997028,"",0,0,0
62420,17023,"Clark","IL","62420 Casey",39.295686,-87.988685,"",0,0,0
62421,17159,"Richland","IL","62421 Claremont",38.747323,-87.960829,"",0,0,0
62422,17173,"Shelby","IL","62422 Cowden",39.218480,-88.903897,"",0,0,0
62423,17023,"Clark","IL","62423 Dennison",39.458896,-87.568335,"",0,0,0
62424,17049,"Effingham","IL","62424 Dieterich",39.045452,-88.380408,"",0,0,0
62425,17159,"Richland","IL","62425 Dundas",38.833301,-88.113187,"",0,0,0
62426,17049,"Effingham","IL","62426 Edgewood",38.923676,-88.663278,"",0,0,0
62427,17033,"Crawford","IL","62427 Flat Rock",38.876846,-87.731229,"",0,0,0
62428,17035,"Cumberland","IL","62428 Greenup",39.244914,-88.129495,"",0,0,0
62431,17173,"Shelby","IL","62431 Herrick",39.221915,-88.982489,"",0,0,0
62432,17079,"Jasper","IL","62432 Hidalgo",39.125308,-88.133275,"",0,0,0
62433,17033,"Crawford","IL","62433 Hutsonville",39.114159,-87.699702,"",0,0,0
62434,17079,"Jasper","IL","62434 Ingraham",38.868546,-88.314512,"",0,0,0
62435,17029,"Coles","IL","62435 Janesville",39.374633,-88.244187,"62440",0,0,0
62436,17035,"Cumberland","IL","62436 Jewett",39.184658,-88.247436,"",0,0,0
62438,17173,"Shelby","IL","62438 Lakewood",39.311224,-88.861869,"",0,0,0
62439,17101,"Lawrence","IL","62439 Lawrenceville",38.728657,-87.681495,"",0,0,0
62440,17029,"Coles","IL","62440 Lerna",39.396467,-88.266975,"",0,0,0
62441,17023,"Clark","IL","62441 Marshall",39.392734,-87.692827,"",0,0,0
62442,17023,"Clark","IL","62442 Martinsville",39.300406,-87.836820,"",0,0,0
62443,17049,"Effingham","IL","62443 Mason",38.950613,-88.625269,"",0,0,0
62444,17173,"Shelby","IL","62444 Mode",39.265545,-88.732777,"62414",0,0,0
62445,17079,"Jasper","IL","62445 Montrose",39.167530,-88.327432,"",0,0,0
62446,17191,"Wayne","IL","62446 Mount Erie",38.533715,-88.204202,"",0,0,0
62447,17035,"Cumberland","IL","62447 Neoga",39.316314,-88.439986,"",0,0,0
62448,17079,"Jasper","IL","62448 Newton",38.991274,-88.166463,"",0,0,0
62449,17033,"Crawford","IL","62449 Oblong",39.003295,-87.908918,"",0,0,0
62450,17159,"Richland","IL","62450 Olney",38.724100,-88.080808,"",0,0,0
62451,17033,"Crawford","IL","62451 Palestine",39.001756,-87.615380,"",0,0,0
62452,17159,"Richland","IL","62452 Parkersburg",38.592320,-88.043634,"",0,0,0
62454,17033,"Crawford","IL","62454 Robinson",39.007063,-87.747342,"",0,0,0
62458,17051,"Fayette","IL","62458 Saint Elmo",39.026231,-88.851720,"",0,0,0
62459,17079,"Jasper","IL","62459 Sainte Marie",38.932355,-88.023242,"62480",0,0,0
62460,17185,"Wabash","IL","62460 Saint Francisville",38.561747,-87.755551,"",0,0,0
62461,17049,"Effingham","IL","62461 Shumway",39.184718,-88.657594,"",0,0,0
62462,17035,"Cumberland","IL","62462 Sigel",39.214701,-88.435383,"",0,0,0
62463,17173,"Shelby","IL","62463 Stewardson",39.264787,-88.628599,"",0,0,0
62464,17033,"Crawford","IL","62464 Stoy",38.995530,-87.833514,"62454",0,0,0
62465,17173,"Shelby","IL","62465 Strasburg",39.351039,-88.620662,"",0,0,0
62466,17101,"Lawrence","IL","62466 Sumner",38.716113,-87.860522,"",0,0,0
62467,17049,"Effingham","IL","62467 Teutopolis",39.133499,-88.476711,"",0,0,0
62468,17035,"Cumberland","IL","62468 Toledo",39.273945,-88.239420,"",0,0,0
62469,17035,"Cumberland","IL","62469 Trilla",39.346808,-88.341779,"",0,0,0
62471,17051,"Fayette","IL","62471 Vandalia",38.963644,-89.111971,"",0,0,0
62473,17049,"Effingham","IL","62473 Watson",39.026549,-88.563943,"",0,0,0
62474,17023,"Clark","IL","62474 Westfield",39.437385,-87.978261,"",0,0,0
62475,17079,"Jasper","IL","62475 West Liberty",38.893665,-88.056595,"",0,0,0
62476,17047,"Edwards","IL","62476 West Salem",38.526574,-87.984974,"",0,0,0
62477,17023,"Clark","IL","62477 West Union",39.265516,-87.652293,"",0,0,0
62478,17033,"Crawford","IL","62478 West York",39.157127,-87.716783,"",0,0,0
62479,17079,"Jasper","IL","62479 Wheeler",39.033323,-88.298052,"",0,0,0
62480,17079,"Jasper","IL","62480 Willow Hill",39.010413,-88.022156,"",0,0,0
62481,17079,"Jasper","IL","62481 Yale",39.127740,-88.025106,"",0,0,0
62501,17115,"Macon","IL","62501 Argenta",39.850319,-88.803973,"",0,0,0
62510,17021,"Christian","IL","62510 Assumption",39.519110,-89.050053,"",0,0,0
62512,17107,"Logan","IL","62512 Beason",40.142602,-89.193217,"",0,0,0
62513,17021,"Christian","IL","62513 Blue Mound",39.728345,-89.147566,"",0,0,0
62514,17115,"Macon","IL","62514 Boody",39.771554,-89.048258,"",0,0,0
62515,17167,"Sangamon","IL","62515 Buffalo",39.852710,-89.389074,"",0,0,0
62517,17021,"Christian","IL","62517 Bulpitt",39.591907,-89.425788,"",0,0,0
62518,17107,"Logan","IL","62518 Chestnut",40.052722,-89.188987,"",0,0,0
62519,17107,"Logan","IL","62519 Cornland",39.937344,-89.402370,"62634",0,0,0
62520,17167,"Sangamon","IL","62520 Dawson",39.817273,-89.452539,"",0,0,0
62521,17115,"Macon","IL","62521 Decatur",39.826902,-88.937790,"",0,0,0
62522,17115,"Macon","IL","62522 Decatur",39.839676,-88.995025,"",0,0,0
62523,17115,"Macon","IL","62523 Decatur",39.840352,-88.955819,"",0,0,0
62524,17115,"Macon","IL","62524 Decatur",39.878736,-88.954795,"62526",0,0,0
62525,17115,"Macon","IL","62525 Decatur",39.846851,-88.951339,"62523",0,0,0
62526,17115,"Macon","IL","62526 Decatur",39.878809,-88.960994,"",0,0,0
62530,17167,"Sangamon","IL","62530 Divernon",39.565575,-89.657878,"",0,0,0
62531,17021,"Christian","IL","62531 Edinburg",39.662272,-89.368286,"",0,0,0
62532,17115,"Macon","IL","62532 Elwin",39.778213,-88.980829,"62521",0,0,0
62533,17135,"Montgomery","IL","62533 Farmersville",39.443564,-89.617950,"",0,0,0
62534,17173,"Shelby","IL","62534 Findlay",39.522662,-88.755280,"",0,0,0
62535,17115,"Macon","IL","62535 Forsyth",39.925996,-88.965952,"",0,0,0
62536,17167,"Sangamon","IL","62536 Glenarm",39.638581,-89.647704,"",0,0,0
62537,17115,"Macon","IL","62537 Harristown",39.841719,-89.080329,"62522",0,0,0
62538,17021,"Christian","IL","62538 Harvel",39.356052,-89.521543,"",0,0,0
62539,17167,"Sangamon","IL","62539 Illiopolis",39.860917,-89.236188,"",0,0,0
62540,17021,"Christian","IL","62540 Kincaid",39.587859,-89.414976,"62568",0,0,0
62541,17107,"Logan","IL","62541 Lake Fork",39.969727,-89.349960,"62548",0,0,0
62543,17107,"Logan","IL","62543 Latham",39.961259,-89.161488,"",0,0,0
62544,17115,"Macon","IL","62544 Macon",39.712620,-89.005474,"",0,0,0
62545,17167,"Sangamon","IL","62545 Mechanicsburg",39.764091,-89.396777,"",0,0,0
62546,17021,"Christian","IL","62546 Morrisonville",39.421035,-89.455991,"",0,0,0
62547,17021,"Christian","IL","62547 Mount Auburn",39.775858,-89.247710,"",0,0,0
62548,17107,"Logan","IL","62548 Mount Pulaski",40.009580,-89.283915,"",0,0,0
62549,17115,"Macon","IL","62549 Mt Zion",39.776084,-88.870447,"",0,0,0
62550,17173,"Shelby","IL","62550 Moweaqua",39.626022,-89.016268,"",0,0,0
62551,17115,"Macon","IL","62551 Niantic",39.861518,-89.161178,"",0,0,0
62553,17135,"Montgomery","IL","62553 Oconee",39.275935,-89.162091,"",0,0,0
62554,17115,"Macon","IL","62554 Oreana",39.939542,-88.868470,"",0,0,0
62555,17021,"Christian","IL","62555 Owaneco",39.472977,-89.205061,"",0,0,0
62556,17021,"Christian","IL","62556 Palmer",39.469589,-89.365547,"",0,0,0
62557,17021,"Christian","IL","62557 Pana",39.388847,-89.087295,"",0,0,0
62558,17167,"Sangamon","IL","62558 Pawnee",39.595826,-89.582536,"",0,0,0
62560,17135,"Montgomery","IL","62560 Raymond",39.299612,-89.609343,"",0,0,0
62561,17167,"Sangamon","IL","62561 Riverton",39.861668,-89.543297,"",0,0,0
62563,17167,"Sangamon","IL","62563 Rochester",39.744075,-89.536440,"",0,0,0
62565,17173,"Shelby","IL","62565 Shelbyville",39.406599,-88.801484,"",0,0,0
62567,17021,"Christian","IL","62567 Stonington",39.640547,-89.185066,"",0,0,0
62568,17021,"Christian","IL","62568 Taylorville",39.547404,-89.303959,"",0,0,0
62570,17021,"Christian","IL","62570 Tovey",39.589777,-89.447289,"62568",0,0,0
62571,17173,"Shelby","IL","62571 Tower Hill",39.347058,-88.971522,"",0,0,0
62572,17135,"Montgomery","IL","62572 Waggoner",39.368262,-89.661932,"",0,0,0
62573,17115,"Macon","IL","62573 Warrensburg",39.933115,-89.070623,"",0,0,0
62601,17137,"Morgan","IL","62601 Alexander",39.739791,-90.052561,"",0,0,0
62610,17171,"Scott","IL","62610 Alsey",39.560737,-90.433201,"62694",0,0,0
62611,17017,"Cass","IL","62611 Arenzville",39.887799,-90.379691,"",0,0,0
62612,17017,"Cass","IL","62612 Ashland",39.887168,-90.092858,"",0,0,0
62613,17129,"Menard","IL","62613 Athens",39.961839,-89.723984,"",0,0,0
62615,17167,"Sangamon","IL","62615 Auburn",39.589283,-89.747035,"",0,0,0
62617,17125,"Mason","IL","62617 Bath",40.151320,-90.181385,"",0,0,0
62618,17017,"Cass","IL","62618 Beardstown",40.010769,-90.426937,"",0,0,0
62621,17171,"Scott","IL","62621 Bluffs",39.738854,-90.507102,"",0,0,0
62622,17017,"Cass","IL","62622 Bluff Springs",39.990085,-90.346038,"62618",0,0,0
62624,17169,"Schuyler","IL","62624 Browning",40.157523,-90.348339,"",0,0,0
62625,17167,"Sangamon","IL","62625 Cantrall",39.902228,-89.693994,"",0,0,0
62626,17117,"Macoupin","IL","62626 Carlinville",39.275687,-89.886434,"",0,0,0
62627,17017,"Cass","IL","62627 Chandlerville",40.047259,-90.151988,"",0,0,0
62628,17137,"Morgan","IL","62628 Chapin",39.788449,-90.399737,"",0,0,0
62629,17167,"Sangamon","IL","62629 Chatham",39.676325,-89.703812,"",0,0,0
62630,17117,"Macoupin","IL","62630 Chesterfield",39.261971,-90.092235,"",0,0,0
62631,17137,"Morgan","IL","62631 Concord",39.828647,-90.372699,"",0,0,0
62633,17125,"Mason","IL","62633 Easton",40.218776,-89.856812,"",0,0,0
62634,17107,"Logan","IL","62634 Elkhart",40.020234,-89.469531,"",0,0,0
62635,17107,"Logan","IL","62635 Emden",40.289524,-89.488751,"",0,0,0
62638,17137,"Morgan","IL","62638 Franklin",39.622720,-90.045988,"",0,0,0
62639,17169,"Schuyler","IL","62639 Frederick",40.056398,-90.493087,"",0,0,0
62640,17117,"Macoupin","IL","62640 Girard",39.445420,-89.787006,"",0,0,0
62642,17129,"Menard","IL","62642 Greenview",40.083188,-89.742004,"",0,0,0
62643,17107,"Logan","IL","62643 Hartsburg",40.248838,-89.440928,"",0,0,0
62644,17125,"Mason","IL","62644 Havana",40.294671,-90.056140,"",0,0,0
62649,17117,"Macoupin","IL","62649 Hettick",39.376020,-90.078583,"",0,0,0
62650,17137,"Morgan","IL","62650 Jacksonville",39.732983,-90.233980,"",0,0,0
62651,17137,"Morgan","IL","62651 Jacksonville",39.734928,-90.229921,"62650",0,0,0
62655,17125,"Mason","IL","62655 Kilbourne",40.162683,-89.992212,"",0,0,0
62656,17107,"Logan","IL","62656 Lincoln",40.145623,-89.361868,"",0,0,0
62659,17129,"Menard","IL","62659 Lincoln s New Salem",40.009992,-89.849757,"62675",0,0,0
62660,17137,"Morgan","IL","62660 Literberry",39.851707,-90.200272,"62650",0,0,0
62661,17167,"Sangamon","IL","62661 Loami",39.668235,-89.852609,"",0,0,0
62662,17167,"Sangamon","IL","62662 Lowder",39.551550,-89.846315,"62692",0,0,0
62663,17171,"Scott","IL","62663 Manchester",39.542104,-90.331335,"62694",0,0,0
62664,17125,"Mason","IL","62664 Mason City",40.202162,-89.698643,"",0,0,0
62665,17137,"Morgan","IL","62665 Meredosia",39.818821,-90.531361,"",0,0,0
62666,17107,"Logan","IL","62666 Middletown",40.085411,-89.537830,"",0,0,0
62667,17117,"Macoupin","IL","62667 Modesto",39.489324,-89.982132,"",0,0,0
62668,17137,"Morgan","IL","62668 Murrayville",39.578014,-90.241821,"",0,0,0
62670,17167,"Sangamon","IL","62670 New Berlin",39.763606,-89.885634,"",0,0,0
62671,17107,"Logan","IL","62671 New Holland",40.164988,-89.552199,"",0,0,0
62672,17117,"Macoupin","IL","62672 Nilwood",39.351626,-89.735021,"",0,0,0
62673,17017,"Cass","IL","62673 Oakford",40.075760,-90.013822,"",0,0,0
62674,17117,"Macoupin","IL","62674 Palmyra",39.419723,-89.995746,"",0,0,0
62675,17129,"Menard","IL","62675 Petersburg",40.008695,-89.853011,"",0,0,0
62677,17167,"Sangamon","IL","62677 Pleasant Plains",39.865872,-89.831913,"",0,0,0
62681,17169,"Schuyler","IL","62681 Rushville",40.121465,-90.563013,"",0,0,0
62682,17125,"Mason","IL","62682 San Jose",40.305333,-89.628651,"",0,0,0
62683,17117,"Macoupin","IL","62683 Scottville",39.480394,-90.103525,"",0,0,0
62684,17167,"Sangamon","IL","62684 Sherman",39.887202,-89.595561,"",0,0,0
62685,17117,"Macoupin","IL","62685 Shipman",39.117830,-90.044374,"",0,0,0
62688,17129,"Menard","IL","62688 Tallula",39.948237,-89.936848,"",0,0,0
62689,17167,"Sangamon","IL","62689 Thayer",39.537614,-89.763247,"62615",0,0,0
62690,17117,"Macoupin","IL","62690 Virden",39.502304,-89.767618,"",0,0,0
62691,17017,"Cass","IL","62691 Virginia",39.949050,-90.208969,"",0,0,0
62692,17137,"Morgan","IL","62692 Waverly",39.592418,-89.954955,"",0,0,0
62693,17167,"Sangamon","IL","62693 Williamsville",39.952561,-89.534016,"",0,0,0
62694,17171,"Scott","IL","62694 Winchester",39.628813,-90.456290,"",0,0,0
62695,17137,"Morgan","IL","62695 Woodson",39.628816,-90.219733,"62650",0,0,0
62701,17167,"Sangamon","IL","62701 Springfield",39.799892,-89.649311,"",0,0,0
62702,17167,"Sangamon","IL","62702 Springfield",39.819655,-89.643157,"",0,0,0
62703,17167,"Sangamon","IL","62703 Springfield",39.772551,-89.632947,"",0,0,0
62704,17167,"Sangamon","IL","62704 Springfield",39.779775,-89.679219,"",0,0,0
62705,17167,"Sangamon","IL","62705 Springfield",39.794508,-89.624467,"62703",0,0,0
62706,17167,"Sangamon","IL","62706 Springfield",39.799294,-89.653426,"62704",0,0,0
62707,17167,"Sangamon","IL","62707 Springfield",39.858547,-89.614478,"",0,0,0
62708,17167,"Sangamon","IL","62708 Springfield",39.794508,-89.624467,"62703",0,0,0
62711,17167,"Sangamon","IL","62711 Springfield",39.773538,-89.723481,"",0,0,0
62712,17167,"Sangamon","IL","62712 Springfield",39.726090,-89.608052,"",0,0,0
62713,17167,"Sangamon","IL","62713 Springfield",39.791877,-89.646283,"62703",0,0,0
62715,17167,"Sangamon","IL","62715 Springfield",39.802303,-89.646974,"62701",0,0,0
62716,17167,"Sangamon","IL","62716 Springfield",39.749501,-89.613085,"62712",0,0,0
62719,17167,"Sangamon","IL","62719 Springfield",39.802855,-89.654801,"62702",0,0,0
62721,17167,"Sangamon","IL","62721 Springfield",39.794743,-89.648167,"62703",0,0,0
62722,17167,"Sangamon","IL","62722 Springfield",39.797075,-89.653461,"62704",0,0,0
62723,17167,"Sangamon","IL","62723 Springfield",39.768935,-89.607561,"62703",0,0,0
62726,17167,"Sangamon","IL","62726 Springfield",39.802855,-89.654801,"62702",0,0,0
62736,17167,"Sangamon","IL","62736 Springfield",39.802855,-89.654801,"62702",0,0,0
62739,17167,"Sangamon","IL","62739 Springfield",39.800415,-89.647709,"62701",0,0,0
62746,17167,"Sangamon","IL","62746 Springfield",39.802855,-89.654801,"62702",0,0,0
62756,17167,"Sangamon","IL","62756 Springfield",39.797075,-89.653461,"62704",0,0,0
62757,17167,"Sangamon","IL","62757 Springfield",39.799184,-89.646451,"62701",0,0,0
62761,17167,"Sangamon","IL","62761 Springfield",39.802952,-89.660641,"62702",0,0,0
62762,17167,"Sangamon","IL","62762 Springfield",39.786889,-89.654974,"62704",0,0,0
62763,17167,"Sangamon","IL","62763 Springfield",39.786931,-89.653480,"62704",0,0,0
62764,17167,"Sangamon","IL","62764 Springfield",39.774659,-89.607593,"62703",0,0,0
62765,17167,"Sangamon","IL","62765 Springfield",39.801543,-89.643581,"62701",0,0,0
62766,17167,"Sangamon","IL","62766 Springfield",39.772541,-89.605865,"62703",0,0,0
62767,17167,"Sangamon","IL","62767 Springfield",39.801760,-89.657544,"62701",0,0,0
62769,17167,"Sangamon","IL","62769 Springfield",39.807174,-89.644723,"62702",0,0,0
62776,17167,"Sangamon","IL","62776 Springfield",39.799294,-89.653426,"62704",0,0,0
62777,17167,"Sangamon","IL","62777 Springfield",39.801757,-89.654746,"62701",0,0,0
62781,17167,"Sangamon","IL","62781 Springfield",39.808451,-89.654667,"62702",0,0,0
62786,17167,"Sangamon","IL","62786 Springfield",39.801760,-89.657544,"62701",0,0,0
62791,17167,"Sangamon","IL","62791 Springfield",39.799540,-89.683985,"62704",0,0,0
62794,17167,"Sangamon","IL","62794 Springfield",39.794508,-89.624467,"62703",0,0,0
62796,17167,"Sangamon","IL","62796 Springfield",39.794505,-89.624955,"62703",0,0,0
62801,17121,"Marion","IL","62801 Centralia",38.521003,-89.133155,"",0,0,0
62803,17189,"Washington","IL","62803 Hoyleton",38.456731,-89.296206,"",0,0,0
62805,17055,"Franklin","IL","62805 Akin",37.987574,-88.747670,"62890",0,0,0
62806,17047,"Edwards","IL","62806 Albion",38.376988,-88.060921,"",0,0,0
62807,17121,"Marion","IL","62807 Alma",38.758595,-88.928296,"",0,0,0
62808,17189,"Washington","IL","62808 Ashley",38.333367,-89.224450,"",0,0,0
62809,17191,"Wayne","IL","62809 Barnhill",38.275984,-88.391555,"",0,0,0
62810,17081,"Jefferson","IL","62810 Belle Rive",38.186853,-88.766947,"",0,0,0
62811,17185,"Wabash","IL","62811 Bellmont",38.386246,-87.911835,"62863",0,0,0
62812,17055,"Franklin","IL","62812 Benton",38.001688,-88.927639,"",0,0,0
62814,17081,"Jefferson","IL","62814 Bluford",38.402064,-88.760436,"",0,0,0
62815,17047,"Edwards","IL","62815 Bone Gap",38.448958,-88.000118,"",0,0,0
62816,17081,"Jefferson","IL","62816 Bonnie",38.184541,-88.905483,"",0,0,0
62817,17065,"Hamilton","IL","62817 Broughton",37.961804,-88.457578,"",0,0,0
62818,17185,"Wabash","IL","62818 Browns",38.422737,-87.928643,"",0,0,0
62819,17055,"Franklin","IL","62819 Buckner",37.981474,-89.015048,"",0,0,0
62820,17193,"White","IL","62820 Burnt Prairie",38.235315,-88.245773,"",0,0,0
62821,17193,"White","IL","62821 Carmi",38.082504,-88.167043,"",0,0,0
62822,17055,"Franklin","IL","62822 Christopher",37.973174,-89.054559,"",0,0,0
62823,17191,"Wayne","IL","62823 Cisne",38.514039,-88.363759,"",0,0,0
62824,17025,"Clay","IL","62824 Clay City",38.686853,-88.356204,"",0,0,0
62825,17055,"Franklin","IL","62825 Coello",37.994552,-89.069509,"62812",0,0,0
62827,17193,"White","IL","62827 Crossville",38.164741,-88.041138,"",0,0,0
62828,17065,"Hamilton","IL","62828 Dahlgren",38.207653,-88.568442,"",0,0,0
62829,17065,"Hamilton","IL","62829 Dale",37.994612,-88.540030,"",0,0,0
62830,17081,"Jefferson","IL","62830 DIX",38.440189,-88.966913,"",0,0,0
62831,17189,"Washington","IL","62831 Du Bois",38.234261,-89.230654,"",0,0,0
62832,17145,"Perry","IL","62832 Du Quoin",38.011515,-89.230193,"",0,0,0
62833,17047,"Edwards","IL","62833 Ellery",38.359745,-88.133181,"",0,0,0
62834,17193,"White","IL","62834 Emma",37.973565,-88.120140,"62821",0,0,0
62835,17193,"White","IL","62835 Enfield",38.085983,-88.318773,"",0,0,0
62836,17055,"Franklin","IL","62836 Ewing",38.092406,-88.797031,"",0,0,0
62837,17191,"Wayne","IL","62837 Fairfield",38.379554,-88.360201,"",0,0,0
62838,17121,"Marion","IL","62838 Farina",38.817022,-88.760731,"",0,0,0
62839,17025,"Clay","IL","62839 Flora",38.669791,-88.482535,"",0,0,0
62840,17055,"Franklin","IL","62840 Frankfort Heights",37.898068,-88.906754,"62896",0,0,0
62841,17199,"Williamson","IL","62841 Freeman Spur",37.802281,-89.027599,"62948",0,0,0
62842,17191,"Wayne","IL","62842 Geff",38.442508,-88.403936,"",0,0,0
62843,17191,"Wayne","IL","62843 Golden Gate",38.361658,-88.204242,"",0,0,0
62844,17047,"Edwards","IL","62844 Grayville",38.262427,-87.999328,"",0,0,0
62846,17081,"Jefferson","IL","62846 Ina",38.148490,-88.870984,"",0,0,0
62848,17189,"Washington","IL","62848 Irvington",38.438424,-89.163946,"62877",0,0,0
62849,17121,"Marion","IL","62849 Iuka",38.576546,-88.777472,"",0,0,0
62850,17191,"Wayne","IL","62850 Johnsonville",38.531983,-88.596235,"",0,0,0
62851,17191,"Wayne","IL","62851 Keenes",38.372597,-88.649013,"",0,0,0
62852,17185,"Wabash","IL","62852 Keensburg",38.349996,-87.870859,"62863",0,0,0
62853,17121,"Marion","IL","62853 Kell",38.526539,-88.912587,"",0,0,0
62854,17121,"Marion","IL","62854 Kinmundy",38.771046,-88.848234,"",0,0,0
62855,17185,"Wabash","IL","62855 Lancaster",38.520952,-87.905058,"",0,0,0
62856,17055,"Franklin","IL","62856 Logan",37.958187,-88.840267,"62812",0,0,0
62857,17051,"Fayette","IL","62857 Loogootee",38.904571,-88.853022,"62880",0,0,0
62858,17025,"Clay","IL","62858 Louisville",38.767254,-88.515058,"",0,0,0
62859,17065,"Hamilton","IL","62859 MC Leansboro",38.092288,-88.535048,"",0,0,0
62860,17055,"Franklin","IL","62860 Macedonia",38.052453,-88.742271,"",0,0,0
62861,17193,"White","IL","62861 Maunie",38.089383,-88.159388,"62821",0,0,0
62862,17193,"White","IL","62862 Mill Shoals",38.241455,-88.329850,"",0,0,0
62863,17185,"Wabash","IL","62863 Mount Carmel",38.417167,-87.771073,"",0,0,0
62864,17081,"Jefferson","IL","62864 Mount Vernon",38.316633,-88.907398,"",0,0,0
62865,17055,"Franklin","IL","62865 Mulkeytown",37.936054,-89.081356,"",0,0,0
62866,17081,"Jefferson","IL","62866 Nason",38.141649,-89.013005,"",0,0,0
62867,17193,"White","IL","62867 New Haven",37.913890,-88.154276,"",0,0,0
62868,17159,"Richland","IL","62868 Noble",38.697423,-88.224660,"",0,0,0
62869,17193,"White","IL","62869 Norris City",37.966631,-88.287418,"",0,0,0
62870,17121,"Marion","IL","62870 Odin",38.630442,-89.049721,"",0,0,0
62871,17059,"Gallatin","IL","62871 Omaha",37.869524,-88.251929,"",0,0,0
62872,17081,"Jefferson","IL","62872 Opdyke",38.281562,-88.795473,"",0,0,0
62874,17055,"Franklin","IL","62874 Orient",37.915703,-88.976177,"62896",0,0,0
62875,17121,"Marion","IL","62875 Patoka",38.750466,-89.059807,"",0,0,0
62876,17189,"Washington","IL","62876 Radom",38.281878,-89.195347,"62831",0,0,0
62877,17189,"Washington","IL","62877 Richview",38.396878,-89.223743,"",0,0,0
62878,17191,"Wayne","IL","62878 Rinard",38.581924,-88.477821,"",0,0,0
62879,17025,"Clay","IL","62879 Sailor Springs",38.763294,-88.356127,"62434",0,0,0
